correct word,transliterated correct word,misspelled word,transliterated misspelled word,transliterated candidate word from spellchecker,candidate word from spellchecker,found correct word or not
বিচ্চু,bicchu,বিচচু,bichchu,"kichchu,bicchu,bachchu,","কিচ্ছু, বিচ্চু, বাচ্চু, ",yes
নেতাকর্মীরা,netakarmira,নেতাকরীরা,netakrira,"netakrira,",,no
বিদ্রোহ,bidroh,বিডরোহ,vidroh,"bidroh,","বিদ্রোহ, ",yes
প্রস্তুতি,prastuti,পরস্তুতি,parastuti,"prastuti,","প্রস্তুতি, ",yes
নির্বাচনের,nirvachner,নিরাচনের,nirachaner,"nirachaner,",,no
স্থানীয়,sthanian,সটানীয়,satanian,"sahanian,","সহনীয়, ",no
ভিত্তিতে,vittite,ভিটটিতে,vittite,"vittite,","ভিত্তিতে, ",yes
সাধ্যমতো,sadhyamato,সােধমতো,sadhmato,"sadhmato,",,no
প্রার্থীদের,prarthider,পরার্থীদের,pararthider,"prarthider,","প্রার্থীদের, ",yes
সমর্থন,samarthan,সমরতন,samartan,"samartai,samarthan,samarpan,samaran,","সময়টাই, সমর্থন, সমর্পণ, স্মরণ, ",yes
সমর্থিত,samarthit,সমরতিত,samartit,"samarti,samarthit,samarpit,","সময়টির, সমর্থিত, সমর্পিত, ",yes
প্রার্থীরা,prarthira,পরার্থীরা,pararthira,"prarthira,","প্রার্থীরা, ",yes
বর্জন,bergen,বরজন,barajan,"baralan,","বাড়ালেন, ",no
উদ্বোধনী,udvodhani,উদোধনী,udodhani,"udvodhani,","উদ্বোধনী, ",yes
কর্মী,karmi,করী,kari,"kari,","করি, ",no
অনুষ্ঠানের,anusthaner,অনুষটানের,anushataner,"anushataner,",,no
উত্তোলন,uttolan,উটতোলন,uttolan,"uttolan,","উত্তোলন, ",yes
তথ্যমন্ত্রী,tathyamantri,তথামন্ত্রী,tathamantri,"tathyamantri,","তথ্যমন্ত্রী, ",yes
কর্মীর,karmir,করীর,kari,"kari,","করি, ",no
বাউন্ডারিতে,boundarite,বাউনদারিতে,baundarite,"boundarite,","বাউন্ডারিতে, ",yes
ব্যাটসম্যান,batsman,বাাটসম্যান,batsman,"batsman,","ব্যাটসম্যান, ",yes
প্রশ্নপত্র,prashnapatra,পরশ্নপত্র,parashnapatra,"prashnapatra,","প্রশ্নপত্র, ",yes
ন্যায়বিচার,nyaibichaar,নাায়বিচার,nayabichaar,"nayabichaar,",,no
সুনামগঞ্জের,sunamgnjer,সুনামগঞজের,sunamgnjer,"sunamgnjer,","সুনামগঞ্জের, ",yes
জগন্নাথপুরে,jagannathpur,জগহ্নাথপুরে,jagahnathpur,"jagannathpur,","জগন্নাথপুর, ",no
রেজিস্ট্রি,registry,রেজিসত্রি,rejistri,"rejistri,",,no
কান্ড,kand,কানদ,kanad,"nanad,ganad,kand,sanad,kanan,kana,kanada,kapad,kamad,kanar,kanao,kanak,kanat,kaand,kanai,kanda,kanal,","ননদ, গঁদ, কান্ড, সনদ, কানন, কানায়, কানাড়ার, কাপড়, কামড়, কণার, কণাও, কনক, কানাত, কাঁদ, কানই, কাঁদায়, কাঙাল, ",yes
প্রয়াত,prayaat,পরয়াত,paryaat,"paryapt,paraat,prayaat,","পর্যাপ্ত, পরাত, প্রয়াত, ",yes
সম্পত্তি,sampatti,সপত্তি,sapatti,"sampatti,","সম্পত্তি, ",yes
…বিস্তারিত,…bistarit,…বিসতারিত,…bistarit,"bistarit,","বিস্তারিত, ",no
খাদ্যপণ্যের,khadyapanyer,খাদাপণ্যের,khadapanyer,"khadapanyer,",,no
মূল্যস্ফীতি,mulysfiti,মূেলস্ফীতি,mulsfiti,"mulysfiti,","মূল্যস্ফীতি, ",yes
শ্বাস,swasa,শাস,shas,"shan,shad,shap,shah,shat,phas,sas,shams,sham,shans,chas,khas,shis,sha,dhas,shasa,shal,has,thas,shak,ghas,shar,","শাণ, ষড়, শাপে, শাহ, শত, ফাঁসে, সস, শামস, শমে, শাঁসে, চাস, খাস, শিস, শা, ধস্‌, শসা, শাল, হয়, ঠাস, শক, ঘাস, শর, ",no
প্রথমে,pratham,পরথমে,paratham,"pratham,paratha,","প্রথম, পরোটা, ",no
যাচ্ছিলাম,yachmailam,যাছছিলাম,yanmailam,"yanmailam,",,no
স্থির,sthir,সতির,satir,"yatir,natir,katir,satyir,sahir,satin,sati,sajir,sutir,patir,sabir,samir,","যতির, নাতির, কটির, সত্যির, সাহির, সতিন, সতীর, সাজির, সুতির, পতির, সাবির, সামির, ",no
উভয়পক্ষই,ubhaypakshai,উভয়পক্কই,ubhaypakkai,"ubhaypakkai,",,no
নবাবগঞ্জ,nababganj,নবাবগঞজ,nababganaj,"nababganj,","নবাবগঞ্জ, ",yes
কর্মকর্তা,karmakarta,করকর্তা,karkarta,"karkarta,",,no
পয়েন্টে,paent,পয়েনটে,paente,"paent,paenter,panete,","পয়েন্টে, পয়েণ্টের, পানেতে, ",yes
পূর্বপাশে,purvapashe,পূরপাশে,purpashe,"purpashe,",,no
বোর্ডের,border,বোরদের,border,"border,","বোর্ডের, ",yes
স্থাপনা,sthapana,সতাপনা,satapana,"satapana,",,no
উচ্ছেদ,uchchhaed,উছেদ,uchhed,"chhed,","ছেদ, ",no
প্রশাসনও,prashasan,পরশাসনও,parashasan,"prashasan,","প্রশাসন, ",no
উদ্যোগে,udyoge,উেদোগে,udog,"udom,udo,dog,udyog,","উদোম, উড়ো, ডগ্‌, উদ্যোগ, ",no
ফেব্রুয়ারি,february,ফেরুয়ারি,feruary,"ferary,fernary,february,","ফেরারি, ফর্নারির, ফেব্রুয়ারি, ",yes
ম্যাজিষ্ট্রেট,magishtrate,মাাজিষ্ট্রেট,majishtrate,"magishtrate,","ম্যাজিষ্ট্রেট, ",yes
সুপ্রিম,supreme,সুপরিম,suparim,"suparim,",,no
কোর্টই,courti,কোরতই,korati,"jorati,karati,kotati,","জোড়াটি, করতই, কোটাটি, ",no
সংস্থাকে,sansthake,সংসতাকে,sansatake,"sansadake,sansartake,","সংসদকে, সংসারটাকে, ",no
বন্দি,bandi,বনদি,vandi,"andi,fandi,vandhi,nandi,dandi,gandi,kandi,vanai,handi,bandi,","এণ্ডি, ফন্দি, বন্ধি, নন্দীর, দাঁড়ি, গণ্ডির, কান্দি, বনই, হাঁড়ি, বন্দি, ",yes
আখ্যা,aakhya,আখাা,aakha,"aadha,aakhya,pakha,makha,aakh,aabha,sakha,rakha,aaha,","আধা, আখ্যা, পাখা, মাখা, আখ, আভা, সখা, রাখা, আহা, ",yes
বিস্বাদ,viswad,বিসাদ,visad,"vishad,viswad,vivad,vibad,visa,","বিষাদ, বিস্বাদ, বিবাদে, বিবাদ, ভিসা, ",yes
কর্মকর্তারা,karmakartara,করকর্তারা,karkartara,"karkartara,",,no
দুর্ঘটনার,durjetnar,দুরঘটনার,durjetnar,"durjetnar,","দুর্ঘটনার, ",yes
অধ্যবসায়,adhyavsa,অেধবসায়,adhavsa,"adhyavsa,","অধ্যবসায়, ",yes
অক্লান্ত,aklant,অকলান্ত,akalanta,"akalanta,",,no
পরিশ্রমের,parishramer,পরিশরমের,parishrmer,"parishramer,","পরিশ্রমের, ",yes
সাফল্যের,safalyer,সাফেলের,safeler,"safeler,",,no
এক্ষেত্রে,ekshetre,এক্কেত্রে,ekketre,"ekketre,",,no
প্রবাসী,pravasi,পরবাসী,parvasi,"parvasi,","পরবাসী, ",no
মুহাম্মদ,muhammad,মুহামদ,muhamad,"muhammad,","মুহাম্মদ, ",yes
রোস্তেক,rostek,রোসতেক,rostek,"rostek,","রোস্তেক, ",yes
যুদ্ধবিমান,yudhviman,যুদদবিমান,yudadabiman,"yudadabiman,",,no
ইন্টারফ্যাক্স,interfax,ইনটারফ্যাক্স,interfax,"interfax,","ইন্টারফ্যাক্স, ",yes
নেপথ্যে,nepthye,নেপথাে,neptha,"nepthy,","নেপথ্য, ",no
চিহ্নিত,chihnit,চিন্নিত,chinnit,"chinit,chintit,chihnit,","চিনিত, চিন্তিত, চিহ্নিত, ",yes
স্কুলের,sculer,সকুলের,sakuler,"sakaler,bakuler,","সকলের, বকুলের, ",no
নবদুর্গাপুজো,navdurgapuja,নবদুরগাপুজো,nabadurgapuja,"nabadurgapuja,",,no
বৃদ্ধরা,vrudhra,বৃদদরা,vrudadara,"vrudadara,",,no
যন্ত্রের,yantrer,যনত্রের,yantrer,"yantrer,","যন্ত্রের, ",yes
সমস্যায়,samasa,সমসাায়,samsa,"samia,samba,samya,samla,samasa,salsa,samas,","সামিয়া, সমবায়, সাম্য, সামলাও, সমস্যায়, সালসা, সমাস, ",yes
প্রশ্নের,prashner,পরশ্নের,parashner,"parashrer,prashner,","পরাশরের, প্রশ্নের, ",yes
গুরুত্ব,gurutva,গুরুত,gurut,"burut,purut,gurue,guru,","বুঝত, পুরুত, গুরুই, গুরু, ",no
চিকিত্সকদের,chickitsakder,চিকিতসকদের,chickitskder,"chickitsakder,","চিকিত্সকদের, ",yes
পর্যবেক্ষণে,paryavekshane,পেরবেক্ষণে,pervekshane,"pervekshane,",,no
ফান্ড,fand,ফানদ,fanad,"nanad,ganad,fand,sanad,falad,fasad,fahad,fana,fawad,","ননদ, গঁদ, ফান্ড, সনদ, ফলদ, ফ্যাসাদ, ফাহাদ, ফণা, ফাওয়াদ, ",yes
আর্থিক,arthik,আরটিক,artic,"aptic,antic,","অপটিক, অ্যান্টিক, ",no
সংস্থাগুলির,sansthaguli,সংসটাগুলির,sanstaguli,"sansthaguli,","সংস্থাগুলির, ",yes
লগ্নি,lagni,লগনি,lagani,"lagan,lagni,lagati,lagano,lagai,jagani,","লাগান, লগ্নি, লাগতই, লাগানো, লাগাই, জাগানী, ",yes
উল্লেখযোগ্য,ullekhayogya,উললেখযোগ্য,ulalekhayogya,"ullekhayogya,","উল্লেখযোগ্য, ",yes
আব্রু,abru,আরু,aaru,"aaru,","আৰু, ",no
নূ্যনতম,nuyantam,নূানতম,nuntam,"nyuntam,buntam,","ন্যূনতম, বুঝতাম, ",no
প্রকরণটুকু,prakarantuku,পরকরণটুকু,parkarntuku,"parkarntuku,",,no
ভ্যাবলা,vavala,ভাাবলা,bhavala,"bhavale,bhaala,bhavata,bhaval,bhavalan,bhavalam,bhavana,","ভাবলে, ভালা, ভাবটা, ভাবল, ভাবালেন, ভাবলাম, ভাবনা, ",no
স্টেশনের,steshner,সতেশনের,sateshner,"steshner,","স্টেশনের, ",yes
উপস্থিত,upsthith,উপসতিত,upastit,"upatit,","উৎপাটিত, ",no
দুর্নীতি,durniti,দুরনীতি,durniti,"durniti,","দুর্নীতি, ",yes
কেন্দ্র,centra,কেনদ্র,kendra,"kendra,",,no
অস্থিতিশীল,astaitishil,অসতিতিশীল,astitishil,"astaitishil,","অস্থিতিশীল, ",yes
এজন্য,ejanya,এজেন,agen,"aren,agei,agent,gen,agun,agea,asen,ahen,aged,ager,anen,age,dagen,agon,","আরএন, আগেই, এজেন্ট, জেন, আগুন, আগেও, আসেন, আহেন, aged, আগের, আনেন, age, দাগেন, এগোন, ",no
সন্ধ্যা,sandhya,সনধ্যা,sanadhya,"sandhya,","সন্ধ্যা, ",yes
ওয়ার্ডের,warder,ওয়ারদের,warder,"warder,","ওয়ার্ডের, ",yes
সূত্রে,sutre,সূতরে,sutar,"suta,star,sujar,sutara,sitar,sutor,sugar,jutar,suter,sutir,sutaar,","সুতায়, স্টার, সুজার, সূত্র, সেতার, সুতোর, সুগার, জুতার, স্যুটের, সুতির, সুতার, ",no
চত্বর,chatvar,চতর,chatar,"chatai,chadar,chartar,chata,chakar,chamar,khatar,chayar,chawar,chatam,hatar,chatara,chasar,chatur,cratar,chatra,chatvar,bhatar,","চাটাই, চাদর, চারটার, চাটা, চাকার, চামর, খাতার, ছায়ার, চাওয়ার, চ্যাটাম, হাতার, ছাতার, চাষার, চতুর, ক্র্যাটার, ছত্র, চত্বর, ভাটার, ",yes
