correct word,transliterated correct word,misspelled word,transliterated misspelled word,transliterated candidate word from spellchecker,candidate word from spellchecker,found correct word or not
বৃহস্পতিবার,brihaspatibar,বৃহসপতিবার,brihaspatibar," brihaspatibar, brihaspatir, "," বৃহস্পতিবার, বৃহস্পতির, ",yes
সেপ্টেম্বর,september,সেপটেম্বর,september," september, septemberk, septombar, "," সেপ্টেম্বর, সেপ্টেম্বরকে, সেপ্টম্বর, ",yes
তারাকান্দা,tarakanda,তারাকানদা,tarakanda," tarakanda, tarapada, tarakanta, tarakara, tarabandha, "," তারাকান্দা, তারাপদ, তারকাঁটা, তারকারা, তাড়াবাঁধা, ",yes
মোকামিয়াকান্দা,mokamiakanda,মোকামিয়াকানদা,mokamiakanda," mokamiakanda, "," মোকামিয়াকান্দা, ",yes
বন্দুকযুদ্ধের,bandukauddher,বনদুকযুদ্ধের,vandukauddher," bandukauddher, bandukauddhe, "," বন্দুকযুদ্ধের, বন্দুকযুদ্ধে, ",yes
তদন্ত,tadant,তদনত,tadanat," tadant, aadalat, tadarak, avanat, aanat, "," তদন্ত, আদালত, তদারক, অবনত, আনত, ",yes
‌ব্রিটেনের,britanner,‌রিটেনের,ritener," ratner, ramener, dridener, reterner, rataner, "," রত্নের, রমেনের, ড্রাইডেনের, রিটার্নের, রতনের, ",no
প্রতিষ্ঠাতা,pratishthata,পরতিষ্ঠাতা,paratishthata," pratishthata, "," প্রতিষ্ঠাতা, ",yes
জন্মবৃত্তান্ত,janmavrittanta,জনবৃত্তান্ত,janavruttanta," janmavrittanta, "," জন্মবৃত্তান্ত, ",yes
শর্বরী,sharwari,শররী,sharvari," sarkari, sharwari, tarvari, gharbari, sharkara, "," সরকারি, শর্বরী, তরবারি, ঘরবাড়ি, শর্করা, ",yes
সম্বন্ধে,sambondhe,সবন্ধে,sabandhe," sambondhe, sambandh, sambandher, sambandheo, sambandhke, "," সম্বন্ধে, সম্বন্ধ, সম্বন্ধের, সম্বন্ধেও, সম্বন্ধকে, ",yes
বুদ্ধি,buddhi,বুদদি,buddi," buddhi, budi, buddhir, buji, uddl, "," বুদ্ধি, বুড়ী, বুদ্ধির, বুঝি, উঠল, ",yes
প্রান্তে,prante,পরান্তে,parante," prante, parate, paraite, parint, parat, "," প্রান্তে, পরতে, পরাইতে, পরিণত, পরত, ",yes
ছাত্রীর,chatri,ছাতরীর,chatri," chatri, chari, chakri, charti, chai, "," ছাত্রী, চারী, চাকরি, চারটির, ছাই, ",no
শ্লীলতাহানি,shliltahani,শলীলতাহানি,shaliltahani," shliltahani, "," শ্লীলতাহানি, ",yes
পাল্লায়,palla,পাললায়,palla," palla, paala, balia, patla, palli, "," পাল্লা, পেয়ালা, বলিয়া, পাতলা, পল্লী, ",no
ছাত্রীদের,chatrider,ছাটরীদের,chatrider," chatrider, yatrider, chatrike, chasider, hatider, "," ছাত্রীদের, যাত্রীদের, ছাত্রীকে, চাষিদের, হাতিদের, ",yes
ব্যবসায়ী,vyavasayi,বাবসায়ী,babasayi," babarai, babasah, "," বাবারাই, বাবাসহ, ",no
প্রসাদ,prasad,পরসাদ,parasad," prasad, parasad, parasav, parashu, paraspar, "," প্রাসাদ, পরসাদ, পরাভব, পরশু, পরস্পর, ",no
ঘণ্টার,ghantar,ঘনটার,ghantar," ghantar, ghanta, ghatnar, ghartar, shanta, "," ঘণ্টার, ঘন্টা, ঘটনার, ঘরটার, শান্ত, ",yes
সাক্ষাৎকারকে,saakshakark,সাক্কাৎকারকে,sakakark," sahakari, sarkark, saakark, sahakare, takakari, "," সহকারী, সরকারকে, সাকারকে, সহকারে, টাকাকড়ি, ",no
আল্লাহ,allah,আললাহ,allah," allah, alla, ullah, allar, allahu, "," আল্লাহ, আল্লা, উল্লাহ, আল্লার, আল্লাহু, ",yes
প্রতিপালকের,pratipalker,পরতিপালকের,paratipalker," pratipalker, pratipalner, "," প্রতিপালকের, প্রতিপালনের, ",yes
ব্যাখ্যায়,vyakhya,েবাখ্যায়,vakhya," vyakhya, lakshya, rakhia, aakhya, sahya, "," ব্যাখ্যা, লক্ষ্য, রাখিয়া, আখ্যা, সহ্য, ",no
বর্ণিত,varnit,বরনিত,barnit," karit, barhi, barite, barie, varnit, "," করিত, বাড়ির, বাড়িতে, বাড়িয়ে, বর্ণিত, ",yes
সাল্লাল্লাহু,sallallahu,সাললাল্লাহু,sallallahu," sallallahu, "," সাল্লাল্লাহু, ",yes
ওয়াসাল্লাম,wasallam,ওয়াসাললাম,wasallam," wasallam, sallam, "," ওয়াসাল্লাম, সাল্লাম, ",yes
অক্ষয়,akshay,অক্কয়,akkaya," arnaya, baksaya, aikya, akhadya, aakhya, "," অর্ঘ্য, বাক্সয়, ঐক্য, অখাদ্য, আখ্যা, ",no
পোস্ট,post,পোসত,posat," post, parat, praat, poshan, paat, "," পোস্ত, পরত, প্রাত, পোষণ, পাত, ",no
স্ক্রল,skral,সক্রল,sakral," sakal, saral, sakale, sarkar, sakrant, "," সকাল, সরল, সকালে, সরকার, সংক্রান্ত, ",no
প্রেস,press,পরেস,pares," pares, parer, paresh, paren, paris, "," পারেই, পরের, পরেশ, পরেন, প্যারিস, ",no
পাকিস্তানের,pakistaner,পাকিসটানের,pakistaner," pakistaner, pakistan, pakistaneo, pakistani, paristhaner, "," পাকিস্তানের, পাকিস্তান, পাকিস্তানেও, পাকিস্তানি, পরীস্থানের, ",yes
জঙ্গিদের,jangider,জংগিদের,jangider," jangider, sangider, janiber, ranider, angiker, "," জঙ্গিদের, সঙ্গীদের, জানাইবার, রানিদের, আঙ্গিকের, ",yes
কমান্ডার,commander,কমানদার,kamandar," kamanar, kamandar, samadar, samajdar, kamaner, "," কামনার, কমান্ডর, সমাদর, সমজদার, কামানের, ",no
নির্দেশ,nirdesh,নিরডেশ,nirdesh," nirdesh, nirdosh, nirdisht, bidesh, niruddesh, "," নির্দেশ, নির্দোষ, নির্দিষ্ট, বিদেশে, নিরুদ্দেশ, ",yes
গোয়েন্দারা,goendara,গোয়েনদারা,goendara," goendara, goender, goenda, gondari, "," গোয়েন্দারা, গোয়েন্দার, গোয়েন্দা, গোঁদরী, ",no
কিছুক্ষণ,kisukshan,কিছুক্কণ,kisukkan," kisukshan, "," কিছুক্ষণ, ",yes
উৎকণ্ঠা,ukantha,উৎকনঠা,ukantha," katha, ukantha, ukanthar, ekanta, kanth, "," কথা, উৎকণ্ঠা, উৎকণ্ঠার, একান্ত, কণ্ঠ, ",yes
প্রমাণ,praman,পরমাণ,paraman," praman, bartaman, paraman, paalan, paradin, "," প্রমাণ, বর্তমান, পরমং, পালন, পরদিন, ",yes
ব্যক্তি,vyakti,বাক্তি,bakti," bhakti, baki, bakti, baati, shakti, "," ভক্তি, বাকি, ব্যাক্তি, বাতি, শক্তি, ",no
অনিচ্ছাবশত,anichhabashat,অনিছাবশত,anichabashat," anichhabashat, "," অনিচ্ছাবশত, ",yes
ইতিমধ্যে,itimadhye,ইতিমধাে,itimadha," itimadhye, "," ইতিমধ্যে, ",yes
চন্দ্রবাবু,chandrababu,চনদ্রবাবু,chandrababu," chandrababu, chandrababur, chandrababuo, chandrabahu, chandbabu, "," চন্দ্রবাবু, চন্দ্রবাবুর, চন্দ্রবাবুও, চন্দ্রবাহু, চাঁদবাবু, ",yes
অরবিন্দ,arabind,অরবিনদ,arobinad," arabind, "," অরবিন্দ, ",yes
কংগ্রেসের,congresser,কংগরেসের,kangrasser," congrasser, "," কন্‌গ্রেসের, ",no
আনন্দের,anander,আননদের,anander," anander, anande, anand, apnader, ananter, "," আনন্দের, আনন্দে, আনন্দ, আপনাদের, অনন্তের, ",yes
সিস্টেমসের,systemser,সিসতেমসের,sisatemser," systemser, "," সিস্টেমসের, ",yes
প্রধান,pradhan,পরধান,paradhan," pradhan, paradhan, paradin, samadhan, sabadhan, "," প্রধান, পরধন, পরদিন, সমাধান, সাবধান, ",yes
নির্বাহী,nirvahi,নিরাহী,nirahi," nirvahi, nirave, nidhi, nidrahin, nirani, "," নির্বাহী, নীরবে, নিধি, নিদ্রাহীন, নিড়ানি, ",yes
চার্লস,charles,চারলস,charles," charles, charie, dharley, charlei, chale, "," চার্লস, ছাড়িয়ে, ধরলে, চড়লেই, চালে, ",yes
উডবার্ন,udwarn,উডবারন,udwaran," udaharan, udwarn, dharan, daaran, udyapan, "," উদাহরণ, উডবার্ন, ধরণ, দারন, উদ্যাপন, ",yes
সশস্ত্র,sashastra,সশসত্র,sashasatra," sashastra, sashastre, "," সশস্ত্র, সশস্ত্রে, ",yes
দীর্ঘমেয়াদি,diramayadi,দীরঘমেয়াদি,diramayadi," diramayadi, "," দীর্ঘমেয়াদি, ",no
সম্পর্কোন্নয়নের,samparkonnayner,সপর্কোন্নয়নের,saparkonnayner," samparkonnayner, "," সম্পর্কোন্নয়নের, ",no
অধ্যায়ের,adhyayer,অধাায়ের,adhayer," adhyayer, akshayer, aharer, ubhayer, adheer, "," অধ্যায়ের, অক্ষয়ের, আহারের, উভয়ের, অধীর, ",no
আনন্দিত,anandit,আননদিত,anandit," anandit, anand, anander, anant, nandit, "," আনন্দিত, আনন্দ, আনন্দের, অনন্ত, নন্দিত, ",yes
সক্ষমতা,sakshamta,সক্কমতা,sakkamata," rakamata, saadamata, takamata, "," রকমটা, সাদামাটা, তকমাটা, ",no
অব্যাহত,avyahat,অেবাহত,avahat," aahat, avyahat, avagat, avanat, aghat, "," আহত, অব্যহত, অবগত, অবনত, আঘাত, ",no
গ্রাহকের,grahaker,গরাহকের,garahaker," grahaker, grahaner, darshaker, grahakder, grahakera, "," গ্রাহকের, গ্রহণের, দর্শকের, গ্রাহকদের, গ্রাহকেরা, ",yes
ভবিষ্যতেও,bhavishyate,ভবিষাতেও,bhavishate," bhavishyate, bhavishyater, bhavishyake, bhavishyat, bhashate, "," ভবিষ্যতে, ভবিষ্যতের, ভবিষ্যৎকে, ভবিষ্যত, ভাষাতে, ",no
