correct word,transliterated correct word,misspelled word,transliterated misspelled word,transliterated candidate word from spellchecker,candidate word from spellchecker,found correct word or not
বিশ্বাসী,vishwasi,বিশাসী,vishasi," vishwas, vishwasi, vishay, vishayi, visham, "," বিশ্বাস, বিশ্বাসী, বিষয়ে, বিষয়ী, বিষম, ",yes
সোসালিস্ট,sosalist,সোসালিসত,sosalisat," sosalist, soshalist, "," সোসালিস্ট, সোশালিস্ট, ",yes
ওয়ার্কার্স,workers,ওয়ারকার্স,warkars," sarkar, sarkari, sarkark, sarkare, workers, "," সরকার, সরকারি, সরকারকে, সরকারে, ওয়ার্কার্স, ",yes
সেক্রেটারি,secretary,সেকরেটারি,sekaretary," secretary, sucharitar, sucharita, sucharitak, sucharitarou, "," সেক্রেটারি, সুচরিতার, সুচরিতা, সুচরিতাকে, সুচরিতারও, ",yes
কল্যাণীর,kalyani,কেলাণীর,kelani," keman, temani, kerani, kurani, selai, "," কেমন, তেমনি, কেরানি, কুড়ানি, সেলাই, ",no
স্থিতধী,sthitdhi,সতিতধী,satitdhi," atithi, sthitdhi, satishi, sathith, saadhit, "," অতিথি, স্থিতধী, সতীশই, সথিত, সাধিত, ",yes
ঘনিষ্ঠ,ghanishth,ঘনিষত,ghanishat," ghanishth, ghanishita, ghanishthta, ghanishitar, dhanishta, "," ঘনিষ্ঠ, ঘনিষ্ঠতাও, ঘনিষ্ঠতা, ঘনিষ্ঠতার, ধনিষ্টা, ",yes
ক্ষ্যাপাটে,kshyapat,খ্যাপাটে,khyapat," khyapat, khyapa, kshyapat, kapad, khaat, "," খ্যাপাটে, খ্যাপা, ক্ষ্যাপাটে, কাপড়, খাত, ",yes
ঘ্যানঘ্যান,ghayangyan,ঘাানঘ্যান,ghangyan," ghanghan, ghayangyan, dhyangyan, hatgyan, ghanian, "," ঘনঘন, ঘ্যানঘ্যান, ধ্যানজ্ঞান, হতজ্ঞান, ঘানার, ",yes
রক্ষণশীল,rakshanshil,রক্কণশীল,rakkanshil," rakshanshil, rakhunchal, rikwansh, rekhansh, rachnashakti, "," রক্ষণশীল, রাখুনl, রিকওয়াঁছ, রেখাংশ, রচনাশক্তি, ",yes
জন্মায়,janma,জনায়,jana," jana, jane, jaan, janma, jania, "," জানা, জানে, জান, জন্ম, জানিয়া, ",no
মনস্তাপে,manstap,মনসতাপে,manstap," manstap, manta, anutap, mantar, manuta, "," মনস্তাপ, মনটা, অনুতাপ, মন্তর, মানুষটা, ",no
কল্যাণী,kalyani,কলাাণী,kalani," kalai, kalank, jaani, kalpana, kalyani, "," কালই, কলঙ্ক, জানি, কল্পনা, কল্যাণী, ",yes
একমাত্র,ekamatra,একমাতর,ekamatar," ekamatra, kaatar, kamanar, ekamat, jamatar, "," একমাত্র, কাতর, কামনার, একমত, জামাতার, ",yes
চরিত্র,charitra,চরিতর,charitar," charitra, charita, charitrer, chartar, chariwar, "," চরিত্র, চারিটা, চরিত্রের, চারটার, চারিবার, ",yes
স্মরণ,samaran,সরণ,saran," saran, saral, saman, sara, maran, "," সারং, সরল, সামনে, সারা, মরণ, ",no
প্রবীণ,prabin,পরবীণ,parabin," paradin, prabin, paradine, karabi, parai, "," পরদিন, প্রবীণ, পরদিনে, করবী, পরই, ",yes
প্রিয়ার,prewar,পরিয়ার,pariar," karia, paria, pariwar, karibar, parihar, "," করিয়া, পরিয়া, পরিবার, করিবর, পরিহার, ",no
বিরক্ত,birakta,বিরকত,birkat," birat, birakta, bikat, barkat, birakti, "," বিরত, বিরক্ত, বিকট, বরকত, বিরক্তি, ",yes
আব্রাহাম,abraham,আরাহাম,araham," araam, pratham, grahan, pranam, graham, "," আরাম, প্রথমে, গ্রহণ, প্রণাম, গ্রাহাম, ",no
প্রতিক্রিয়া,pratikria,পরতিক্রিয়া,paratikria," pratikria, pratiksha, pratikriao, ratikria, pratigya, "," প্রতিক্রিয়া, প্রতিক্ষা, প্রতিক্রিয়ায়ও, রতিক্রিয়া, প্রতিজ্ঞা, ",yes
প্রয়োজন,prayojan,পরয়োজন,paryojan," prayojan, prayojane, pryojan, prayojak, sanyojan, "," প্রয়োজন, প্রয়োজনে, প্রায়োজন, প্রযোজক, সংযোজন, ",yes
ধাননির্ভর,dhananirbhar,ধাননিরবর,dhannirvar," dhanurvan, dhanurvidhyar, dhanurveda, dhanurvidya, tanharav, "," ধনুর্বাণ, ধনুর্বিদ্যার, ধনুর্বেদ, ধনুর্বিদ্যা, তাঁহারাও, ",no
স্বস্তিতে,swastite,সস্তিতে,sasthite," asthite, sahite, kashite, upsthite, sakhite, "," অস্থিতে, সহিতে, কাশিতে, উপস্থিতি, সখীতে, ",no
বৃহস্পতিবার,brihaspatibar,বৃহসপতিবার,brihaspatibar," brihaspatibar, brihaspatibarer, brihaspati, brihaspatibareo, brihaspatir, "," বৃহস্পতিবার, বৃহস্পতিবারের, বৃহস্পতি, বৃহস্পতিবারেও, বৃহস্পতির, ",yes
সেপ্টেম্বর,september,সেপটেম্বর,september," september, septemberk, septemberer, septombar, saptamir, "," সেপ্টেম্বর, সেপ্টেম্বরকে, সেপ্টেম্বরের, সেপ্টম্বর, সপ্তমীর, ",yes
তারাকান্দা,tarakanda,তারাকানদা,tarakanda," tarakanda, tarapada, tarakanta, tarakara, tarabandha, "," তারাকান্দা, তারাপদ, তারকাঁটা, তারকারা, তাড়াবাঁধা, ",yes
মোকামিয়াকান্দা,mokamiakanda,মোকামিয়াকানদা,mokamiakanda," mokamiakanda, makhamakhee, mukhomukhi, meghmukta, mukhamukhi, "," মোকামিয়াকান্দা, মাখামাখি, মুখোমুখি, মেঘমুক্ত, মুখামুখি, ",yes
বন্দুকযুদ্ধের,bandukauddher,বনদুকযুদ্ধের,vandukauddher," bandukauddher, bandukauddhe, vindhyachaler, vindhyake, vandhyakaran, "," বন্দুকযুদ্ধের, বন্দুকযুদ্ধে, বিন্ধ্যাচলের, বিন্ধ্যকে, বন্ধ্যাকরণ, ",yes
তদন্ত,tadant,তদনত,tadanat," tadant, aadalat, tadarak, avanat, aanat, "," তদন্ত, আদালত, তদারক, অবনত, আনত, ",yes
‌ব্রিটেনের,britanner,‌রিটেনের,ritener," ratner, ramener, dridener, reterner, rataner, "," রত্নের, রমেনের, ড্রাইডেনের, রিটার্নের, রতনের, ",no
প্রতিষ্ঠাতা,pratishthata,পরতিষ্ঠাতা,paratishthata," pratishthata, pratishthan, pratishthit, pratishthar, pratishtha, "," প্রতিষ্ঠাতা, প্রতিষ্ঠান, প্রতিষ্ঠিত, প্রতিষ্ঠার, প্রতিষ্ঠায়, ",yes
জন্মবৃত্তান্ত,janmavrittanta,জনবৃত্তান্ত,janavruttanta," janmavrittanta, anavrut, anavritdantasar, anavarat, anavaratata, "," জন্মবৃত্তান্ত, অনাবৃত, অনাবৃতদন্তসার, অনবরত, অনবরততা, ",yes
শর্বরী,sharwari,শররী,sharvari," sarkari, sharwari, tarvari, gharbari, sharkara, "," সরকারি, শর্বরী, তরবারি, ঘরবাড়ি, শর্করা, ",yes
সম্বন্ধে,sambondhe,সবন্ধে,sabandhe," sambondhe, sambandh, sambandher, sambandheo, sambandhke, "," সম্বন্ধে, সম্বন্ধ, সম্বন্ধের, সম্বন্ধেও, সম্বন্ধকে, ",yes
বুদ্ধি,buddhi,বুদদি,buddi," buddhi, budi, buddhir, buji, uddl, "," বুদ্ধি, বুড়ী, বুদ্ধির, বুঝি, উঠল, ",yes
প্রান্তে,prante,পরান্তে,parante," prante, parate, paraite, parint, parat, "," প্রান্তে, পরতে, পরাইতে, পরিণত, পরত, ",yes
ছাত্রীর,chatri,ছাতরীর,chatri," chatri, chari, chakri, charti, chai, "," ছাত্রী, চারী, চাকরি, চারটির, ছাই, ",no
শ্লীলতাহানি,shliltahani,শলীলতাহানি,shaliltahani," shliltahani, "," শ্লীলতাহানি, ",yes
পাল্লায়,palla,পাললায়,palla," palla, paala, balia, patla, palli, "," পাল্লা, পেয়ালা, বলিয়া, পাতলা, পল্লী, ",no
ছাত্রীদের,chatrider,ছাটরীদের,chatrider," chatrider, yatrider, chatrike, chasider, hatider, "," ছাত্রীদের, যাত্রীদের, ছাত্রীকে, চাষিদের, হাতিদের, ",yes
ব্যবসায়ী,vyavasayi,বাবসায়ী,babasayi," babarai, babasah, bibhas, babies, bhapsa, "," বাবারাই, বাবাসহ, বীভৎস, babies, ভাপসা, ",no
প্রসাদ,prasad,পরসাদ,parasad," prasad, parasad, parasav, parashu, paraspar, "," প্রাসাদ, পরসাদ, পরাভব, পরশু, পরস্পর, ",no
ঘণ্টার,ghantar,ঘনটার,ghantar," ghantar, ghanta, ghatnar, ghartar, shanta, "," ঘণ্টার, ঘন্টা, ঘটনার, ঘরটার, শান্ত, ",yes
সাক্ষাৎকারকে,saakshakark,সাক্কাৎকারকে,sakakark," sahakari, sarkark, saakark, sahakare, takakari, "," সহকারী, সরকারকে, সাকারকে, সহকারে, টাকাকড়ি, ",no
আল্লাহ,allah,আললাহ,allah," allah, alla, ullah, allar, allahu, "," আল্লাহ, আল্লা, উল্লাহ, আল্লার, আল্লাহু, ",yes
প্রতিপালকের,pratipalker,পরতিপালকের,paratipalker," pratipalker, pratipalner, pratipaksh, pratipksher, pratibader, "," প্রতিপালকের, প্রতিপালনের, প্রতিপক্ষ, প্রতিপক্ষের, প্রতিবাদের, ",yes
ব্যাখ্যায়,vyakhya,েবাখ্যায়,vakhya," vyakhya, lakshya, rakhia, aakhya, sahya, "," ব্যাখ্যা, লক্ষ্য, রাখিয়া, আখ্যা, সহ্য, ",no
বর্ণিত,varnit,বরনিত,barnit," karit, barhi, barite, barie, varnit, "," করিত, বাড়ির, বাড়িতে, বাড়িয়ে, বর্ণিত, ",yes
সাল্লাল্লাহু,sallallahu,সাললাল্লাহু,sallallahu," sallallahu, "," সাল্লাল্লাহু, ",yes
